Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,mixtral-8x7b,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,8021.46
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,mixtral-8x7b,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,7450.27
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,stable-diffusion-xl,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2.30033
4.1-0044,NVIDIA,available,NVIDIA GH200 NVL2 Platform (1x GH200-144GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 144GB,1,Inference,stable-diffusion-xl,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 144GB,available,72,NVIDIA Grace CPU,2.01829
4.1-0045,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,1,Inference,llama2-70b-99,Offline,Tokens/s,,1,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,4487.88
4.1-0045,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,1,Inference,llama2-70b-99,Server,Tokens/s,,1,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,4202.3
4.1-0045,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,1,Inference,llama2-70b-99.9,Offline,Tokens/s,,1,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,4487.88
4.1-0045,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,1,Inference,llama2-70b-99.9,Server,Tokens/s,,1,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,4202.3
4.1-0046,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,34864.2
4.1-0046,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,32789.74
4.1-0046,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,34864.2
4.1-0046,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB-CTS TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB-CTS,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB-CTS,available,56,Intel(R) Xeon(R) Platinum 8480C,32789.74
4.1-0047,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,2579.51
4.1-0047,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,2405.86
4.1-0047,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,2579.51
4.1-0047,NVIDIA,available,NVIDIA H200 (1x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,2405.86
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,54.7136
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,3d-unet-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,54.7136
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,73309.5
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,bert-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,57609.3
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,63950.4
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,bert-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,51212
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,637342
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,585208
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99.9,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,390953
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,dlrm-v2-99.9,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,370083
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,20086.1
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,gptj-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19243.3
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,20086.1
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,gptj-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,19243.3
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,31302.7
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,29228.22
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,31302.7
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,29228.22
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,59022.3
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,mixtral-8x7b,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,57177.2
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,resnet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,756960
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,resnet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,632229
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,14439
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,retinanet,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,13604
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Offline,Samples/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,17.4186
4.1-0048,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,stable-diffusion-xl,Server,Queries/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,16.782
4.1-0050,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT Triton),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,31059.3
4.1-0050,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT Triton),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,30128.44
4.1-0050,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT Triton),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Offline,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,31059.3
4.1-0050,NVIDIA,available,NVIDIA H200 (8x H200-SXM-141GB TensorRT Triton),1,Intel(R) Xeon(R) Platinum 8480C,NVIDIA H200-SXM-141GB,8,Inference,llama2-70b-99.9,Server,Tokens/s,,8,1,NVIDIA H200-SXM-141GB,available,56,Intel(R) Xeon(R) Platinum 8480C,30128.44
4.1-0052,NeuralMagic,available,Crusoe Cloud L40S (8x L40S PCIe vLLM FP8),1,AMD EPYC 9254 24-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99,Offline,Tokens/s,,8,1,NVIDIA L40S,available,4,AMD EPYC 9254 24-Core Processor,948.198
4.1-0052,NeuralMagic,available,Crusoe Cloud L40S (8x L40S PCIe vLLM FP8),1,AMD EPYC 9254 24-Core Processor,NVIDIA L40S,8,Inference,llama2-70b-99,Server,Tokens/s,,8,1,NVIDIA L40S,available,4,AMD EPYC 9254 24-Core Processor,592.26
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,3d-unet-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,6.73664
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,3d-unet-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,6.73664
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,bert-99,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,9864.25
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,bert-99,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,6501.91
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,bert-99.9,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,8779.27
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,bert-99.9,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,4502.76
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2695.15
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2159.58
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Offline,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2695.15
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,gptj-99.9,Server,Tokens/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,2159.58
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,95104.5
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,resnet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,77012.2
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Offline,Samples/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1923.46
4.1-0053,Oracle,available,NVIDIA GH200-GraceHopper-Superchip (1x GH200-96GB_aarch64 TensorRT),1,NVIDIA Grace CPU,NVIDIA GH200 Grace Hopper Superchip 96GB,1,Inference,retinanet,Server,Queries/s,,1,1,NVIDIA GH200 Grace Hopper Superchip 96GB,available,72,NVIDIA Grace CPU,1731.13
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,1.86148
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,bert-99,Offline,Samples/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,1612.03
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,bert-99,Server,Queries/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,1241.42
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,dlrm-v2-99.9,Offline,Samples/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,9962.84
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,dlrm-v2-99.9,Server,Queries/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,9102.37
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,gptj-99,Offline,Tokens/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,239.034
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,gptj-99,Server,Tokens/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,113.732
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,24491.1
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,22501.7
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,372.132
4.1-0054,Quanta_Cloud_Technology,available,1-node-2S-EMR-PyTorch,1,Intel(R) Xeon(R) Platinum 8592+,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,64,Intel(R) Xeon(R) Platinum 8592+,280.447
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,3d-unet-99,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,18.447
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,3d-unet-99.9,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,18.447
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,bert-99,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,23131.4
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,bert-99,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,17759.3
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,184239
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,175023
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99.9,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,106363
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,dlrm-v2-99.9,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,100010
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,resnet,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,224868
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,resnet,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,188028
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,retinanet,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4633.9
4.1-0055,Quanta_Cloud_Technology,available,D54U_3U_H100_PCIe_80GBx4_TRT,1,Intel(R) Xeon(R) Platinum 8470,NVIDIA H100-PCIe-80GB,4,Inference,retinanet,Server,Queries/s,,4,1,NVIDIA H100-PCIe-80GB,available,52,Intel(R) Xeon(R) Platinum 8470,4003.24
